28.557188107732603 + 46.39936529533942im
28.75875324958241 + 46.74824569903628im
28.96419521653306 + 47.10094210102973im
29.17361467273318 + 47.45750953210904im
29.387115526763324 + 47.81800399230446im
29.604805059639105 + 48.18248246174897im
29.82679405868354 + 48.551002910791254im
30.053196957565643 + 48.92362430923489im
30.284131982827766 + 49.30040663459113im
30.519721307238207 + 49.68141087921861im
30.760091210307127 + 50.06669905620043im
31.005372246372904 + 50.456334203808964im
31.25569942061867 + 50.85038038836833im
31.511212373462364 + 51.2489027053598im
31.772055573755672 + 51.651967278516764im
32.038378521243075 + 52.05964125672829im
32.31033595880577 + 52.471992808474035im
32.5880880949955 + 52.889091113517644im
32.87180083738826 + 53.311006351587im
33.16164603738512 + 53.737809687674996im
33.45780174705799 + 54.16957325363747im
33.76045248865985 + 54.60637012567703im
34.06978953756627 + 55.04827429728849im
34.386011219283176 + 55.49536064719271im
34.70932322137651 + 55.94770490174328im
35.0399389210911 + 56.40538359124941im
35.37807972952435 + 56.868473999582484im
35.72397545329921 + 57.33705410638775im
36.077864674645234 + 57.81120252118269im
36.439995150975285 + 58.29099840848629im
36.81062423496604 + 58.77652140312205im
37.19001931632892 + 59.26785151469002im
37.57845828644781 + 59.76506902015638im
37.976230027164966 + 60.2682543433551im
38.38363492502958 + 60.777487920141056im
38.8009854124638 + 61.29285004774043im
39.22860653728305 + 61.81442071678736im
39.666836562169784 + 62.34227942428728im
40.11602759575917 + 62.87650496567879im
40.576546257031225 + 63.417175203920074im
41.04877437488404 + 63.96436681330626im
41.533109724774214 + 64.51815499560769im
42.02996680443721 + 65.07861316571027im
42.5397776507976 + 65.64581260386029im
43.062992700280056 + 66.2198220710967im
43.600081694781984 + 66.80070738438403im
44.15153463574699 + 67.38853094734417im
44.71786278879524 + 67.98335123225493im
45.29959974148115 + 68.58522220851499im
45.89730251687089 + 69.19419271221241im
46.511552745652615 + 69.8103057509898im
47.14295789959154 + 70.43359773778283im
47.79215258919736 + 71.06409764633887im
48.45979992853017 + 71.70182608070134im
49.14659296996689 + 72.34679425013063im
49.85325621198876 + 72.99900283993568im
50.58054718270863 + 73.65844076786497im
51.32925810201184 + 74.32508381453162im
52.10021762490672 + 74.99889311526424im
52.89429266859815 + 75.67981349943997im
53.712390325389876 + 76.36777166196168im
54.55545986334692 + 77.06267415000434im
55.42449481604784 + 77.76440514635422im
56.320535162182004 + 78.47282402897683im
57.24466959522305 + 79.18776268406965im
58.198037882097225 + 79.90902254795394im
59.18183330912818 + 80.6363713504175im
60.19730521178434 + 81.36953952943563im
61.245761583326825 + 82.10821628439953im
62.32857175535424 + 82.85204523154623im
63.447169140846995 + 83.60061962187169im
64.6030540275017 + 84.35347707805757im
65.79779640558368 + 85.11009380268064im
67.03303881049511 + 85.86987820571282im
68.31049915546065 + 86.63216389446345im
69.63197352378911 + 87.3962019641639im
70.99933888363783 + 88.16115252199005im
72.41455567995469 + 88.9260753717833im
73.87967024903335 + 89.68991978093139im
75.39681699007431 + 90.45151324489674im
76.96822021520387 + 91.2095491589719im
78.59619558444349 + 91.96257330096275im
80.28315101455281 + 92.70896902296495im
82.03158693045569 + 93.44694104532809im
83.84409570432403 + 94.17449774199478im
85.72336010040469 + 94.88943180324118im
87.67215051242617 + 95.58929916119962im
89.69332074464614 + 96.27139606482193im
91.78980204694695 + 96.93273419593021im
93.96459506803616 + 97.57001372724659im
96.22075933876947 + 98.17959423821918im
98.56139983886847 + 98.75746342674815im
100.98965013553801 + 99.29920358623556im
103.50865151059662 + 99.79995586043654im
106.12152741484411 + 100.25438234542885im
108.83135250459296 + 100.65662618279494im
111.6411154271246 + 101.0002698836351im
114.55367443121926 + 101.27829224415684im
117.57170478857068 + 101.48302436492298im
120.69763692716536 + 101.60610547260305im
123.93358410307079 + 101.63843947085343im
127.28125838236579 + 101.57015342139206im
130.74187367984558 + 101.3905594829064im
134.31603461993018 + 101.088122218326im
138.00361006491244 + 100.65043362328647im
141.8035903188116 + 100.06419873020376im
145.7139272856322 + 99.31523519874959im
149.73135727024382 + 98.38849090474848im
153.8512066913815 + 97.26808416601502im
158.06718176471261 + 95.93737186568099im
162.37114424713818 + 94.37905130675146im
166.7528766426225 + 92.5753020939338im
171.1998418789984 + 90.50797460950979im
175.69694438200713 + 88.1588316251347im
180.22630167679463 + 85.50984914676214im
184.76703808488966 + 82.54358158513281im
189.295114645372 + 79.24359462456846im
193.7832119067901 + 75.59496658525603im
198.2006844658026 + 71.58485551499115im
202.51360775011128 + 67.20312464402961im
206.6849381663145 + 62.443013215771785im
210.67480691637726 + 57.30183323220127im
214.44096508242646 + 51.781665654672146im
217.93939259656867 + 45.89002261310651im
221.1250761984461 + 39.64043593740758im
223.95295142895395 + 33.05292774065511im
226.3789914361083 + 26.154316867247342im
228.36141161129152 + 18.9783167377581im
229.86194499122038 + 11.565386252854957im
230.84713048540587 + 3.962306324234464im
231.28954607162373 - 3.778529924642855im
231.1689138812685 - 11.600106114450254im
230.47300498091224 - 19.442022375543253im
229.19827942741475 - 27.241936554358084im
227.35021174201663 - 34.9371391048646im
224.9432722282184 - 42.4661805589513im
222.00055857133253 - 49.77046404281238im
218.55309726716098 - 56.79571682465686im
214.6388577815021 - 63.49326428053785im
210.30154131028937 - 69.82104579746354im
205.58921864336895 - 75.74433295818088im
200.55289692053188 - 81.23613330837833im
195.24509304680433 - 86.27728545249263im
189.71848317467692 - 90.85627084950971im
184.02468461509957 - 94.96878281832412im
178.21321078647708 - 98.6171030387837im
172.33062333053644 - 101.80934016185292im
166.4198900111638 - 104.5585845803733im
160.5199437124868 - 106.88202896072374im
154.665427496225 - 108.80009700288075im
148.88660351568197 - 110.33561429243142im
143.209399473676 - 111.51304610083808im
137.65556484653538 - 112.35781840754501im
132.24290972373706 - 112.89573082978332im
126.98560123926812 - 113.15246386906877im
121.89449563726986 - 113.15317802609012im
116.97748754668636 - 112.92219885440907im
112.23986166394768 - 112.48277976656972im
107.68463549458296 - 111.85693317816533im
103.31288491395169 - 111.06532015260949im
99.12404698312857 - 110.12718888511944im
95.11619666813517 - 109.0603529493492im
91.28629587083711 - 107.88120107057223im
87.6304145260697 - 106.60473116122985im
84.14392450485633 - 105.24460236791185im
80.82166774640632 - 103.81319986789633im
77.65810047894894 - 102.32170807797387im
74.64741563510808 - 100.78018877208936im
71.78364566750649 - 99.19766133803277im
69.06074796440204 - 97.58218303272429im
66.47267498518036 - 95.94092762669523im
64.01343110689486 - 94.28026126687492im
61.67711801586166 - 92.60581474364967im
59.45797030659035 - 90.92255163410107im
57.35038277512946 - 89.2348320171324im
55.34893072246025 - 87.54647162984568im
53.4483844210156 - 85.86079646499213im
51.64371874625086 - 84.18069290553855im
49.93011883753297 - 82.50865356105459im
48.302982528832615 - 80.8468190167811im
46.75792017952702 - 79.19701573577315im
45.29075243884089 - 77.56079037025884im
43.897506392604605 - 75.93944074465252im
42.5744104679282 - 74.33404377105042im
41.31788840792492 - 72.74548055150402im
40.124552574690405 - 71.17445891078216im
38.99119679251594 - 69.62153359068256im
37.91478890416625 - 68.08712432245304im
36.892463180117346 - 66.5715319789584im
35.921512692923116 - 65.07495299290616im
34.999381745429076 - 63.597492212514im
34.12365842256429 - 62.139174351333025im
33.29206732005998 - 60.69995417520184im
32.50246249039526 - 59.27972555619166im
31.75282063536764 - 57.87832951111671im
31.041234565759158 - 56.49556133099814im
30.365906941375588 - 55.131176897377216im
29.72514429901136 - 53.78489827171665im
29.11735137122455 - 52.45641863563548im
28.54102569503248 - 51.145406651511166im
27.994752507079053 - 49.85151030595207im
27.47719991938374 - 48.57436029212242im
26.987114368242676 - 47.31357298093456im
26.52331632771961 - 46.06875302591588im
26.084696278327883 - 44.83949564177409im
25.67021092093152 - 43.62538859236379im
25.278879625710612 - 42.4260139200516im
24.909781105872018 - 41.24094944486645im
24.56205030593547 - 40.06977005890142im
24.234875494530353 - 38.91204883862928im
23.927495551980318 - 37.767357995323636im
23.63919744331898 - 36.63526968162335im
23.369313867707262 - 35.51535667027421im
23.117221075776918 - 34.40719291944937im
22.882336846820326 - 33.31035403731639im
22.664118618302144 - 32.22441765737057im
22.46206176063626 - 31.148963734557558im
22.27569799070138 - 30.08357477145181im
22.10459391810717 - 29.0278359824171im
21.94834971875107 - 27.981335403173308im
21.80659793065488 - 26.943663952177765im
21.679002367742456 - 25.91441544973732im
21.565257147547385 - 24.893186600101263im
21.465085829494505 - 23.87957694135471im
21.378240660944527 - 22.873188767375773im
21.304501928532762 - 21.873627025961728im
21.24367741304149 - 20.880499196686053im
21.19560194652913 - 19.893415152011613im
21.16013707086459 - 18.911987004852175im
21.137170797525997 - 17.93582894570401im
21.12661746900539 - 16.96455707236629im
21.128417722674907 - 15.997789215257328im
21.14253855875313 - 15.035144761325089im
21.168973514423037 - 14.076244479677495im
21.207742946989356 - 13.120710352153383im
21.258894429542153 - 12.168165412328982im
21.322503263387116 - 11.21823359663891im
21.398673112257395 - 10.27053961178917im
21.487536764170443 - 9.324708822945585im
21.58925702766079 - 8.380367167820898im
21.704027770105395 - 7.437141102438903im
21.832075106907908 - 6.494657585105093im
21.973658751292014 - 5.5525441060763665im
22.129073535900687 - 4.610428771587287im
22.298651118391867 - 3.6679404520772834im
22.482761884891744 - 2.7247090061638497im
22.68181706647013 - 1.780365593565678im
22.896271085646752 - 0.8345430924654511im
23.126624151428683 + 0.11312336088964518im
23.373425123509744 + 1.0629956894330292im
23.637274668133 + 2.0154320252139777im
23.918828730335086 + 2.970785663645212im
24.21880234942928 + 3.929403789243089im
24.537973847211333 + 4.89162593420652im
24.877189420397386 + 5.857782125030554im
25.237368171767017 + 6.8281906644657715im
25.619507616581373 + 7.803155487372409im
26.024689703380204 + 8.782963018560043im
26.454087390390637 + 9.7678784482647im
26.90897182057515 + 10.75814132666594im
27.39072013954858 + 11.75396036166769im
27.90082400088746 + 12.75550728446904im
28.44089880261716 + 13.76290962391281im
29.012693695850167 + 14.77624220330584im
29.618102401654625 + 15.795517141236537im
30.25917486395041 + 16.82067210038146im
30.938129753493975 + 17.851556484530395im
31.657367819522687 + 18.887915232816148im
32.41948605954986 + 19.929369801043254im
33.227292640957366 + 20.975395851418867im
34.083822458642324 + 22.025297093190975im
34.99235314537511 + 23.078174626908567im
35.9564212618487 + 24.1328910432669im
36.97983827438453 + 25.188028413931963im
38.06670577158368 + 26.241839187126796im
39.221429167272845 + 27.29218886660726im
40.44872887168194 + 28.336489213744766im
41.75364757174835 + 29.371620575621673im
43.1415518243502 + 30.393841818238684im
44.61812561193341 + 31.398686253173587im
46.18935281214413 + 32.38084191290149im
47.86148466419046 + 33.33401459743195im
49.640987246621776 + 34.25077233756972im
51.53446268910873 + 35.12237038002233im
53.548536310138275 + 35.93855660694544im
55.68970011073183 + 36.68735860304972im
57.96410110448036 + 37.35485557147354im
60.37726093843575 + 37.92494121380319im
62.93371136452595 + 38.379087815310065im
65.63652872043927 + 38.696127433609426im
68.48675024418694 + 38.85207357816134im
71.48265663734769 + 38.8200163072111im
74.61891001140515 + 38.57013524268003im
77.88554578314725 + 38.06988814680121im
81.26683312060574 + 37.28444618946894im
84.7400431463576 + 36.17745848488032im
88.27419879431626 + 34.71223393182902im
91.82892511882943 + 32.85342207723661im
95.35357133800852 + 30.56924920451273im
98.78682886578963 + 27.834313108748507im
102.0571099988554 + 24.632853898251607im
105.08396046465393 + 20.9622983842481im
107.78073253188299 + 16.836732975210232im
110.05862326454357 + 12.28982081270439im
111.83197754220879 + 7.376585570604391im
113.02448617835118 + 2.17348801787277im
113.57562790582313 - 3.223635181441989im
113.44649094767628 - 8.703907243907905im
112.6240521653856 - 14.147755493550882im
111.12314602069519 - 19.434580209579895im
108.9857143587231 - 24.45075408348053im
106.27740923581494 - 29.09685902742366im
103.08209248120407 - 33.29321727651059im
99.4951062988712 - 36.98312765882779im
95.6163006575496 - 40.13366517941618im
91.54369502893707 - 42.73431502506397im
87.36839026752267 - 44.79399473062425im
83.17102711097124 - 46.33713290745918im
79.01979770791306 - 47.39943791128839im
74.96980890182691 - 48.0238568988254im
71.06348583484237 - 48.25705358674161im
67.33167866933346 - 48.14656827311056im
63.79516719937431 - 47.73869330566272im
60.46631997991924 - 47.07701003940808im
57.350734386863294 - 46.20148605645242im
54.448747872818686 - 45.14801471813549im
51.75676196811182 - 43.94828249761245im
49.26835774087445 - 42.62986394795296im
46.97520584114203 - 41.2164629984931im
44.86778851654811 - 39.72823834151907im
42.935957909265596 - 38.182167704479745im
41.16935698272578 - 36.5924198538518im
39.5577285038311 - 34.97071411636113im
38.091134996604396 - 33.32665532565366im
36.7601094006939 - 31.66803788326739im
35.555752879369926 - 30.001116564426184im
34.46979314098733 - 28.330844260553214im
33.494613921995665 - 26.66107841372939im
32.623263976964054 - 24.994758764973742im
31.849452026848027 - 23.33405943596199im
31.16753259175047 - 21.680518458998826im
30.572486430600506 - 20.035147780943493im
30.05989837318701 - 18.398526574914367im
29.625934612342217 - 16.770880453990838im
29.267320981629986 - 15.152148929964483im
28.9813233403147 - 13.542043219919686im
28.765730891989154 - 11.940096288902447im
28.618843051718834 - 10.34570683577804im
28.539460327807685 - 8.758178787757547im
28.526879584526373 - 7.176757769133742im
28.580893984060182 - 5.60066595535415im
28.701797862288764 - 4.029136717142471im
28.8903967596962 - 2.46145050422244im
29.148022796989174 - 0.8969735206619496im
29.476555542126725 + 0.6647990907814022im
29.878448446760387 + 2.22419359969498im
30.356760817540394 + 3.7812992981135505im
30.915195104992613 + 5.335898675979295im
31.558139005599404 + 6.887382942851941im
32.29071143315108 + 8.434649025141358im
33.11881075664643 + 9.975973384408801im
34.04916273217589 + 11.508857076889088im
35.08936415043837 + 13.029835423711331im
36.2479162113208 + 14.53424452372926im
37.5342387990751 + 16.015935712938962im
38.95865288241754 + 17.466928135523307im
40.53231285016557 + 18.876989170113447im
42.2670633160596 + 20.233133099423437im
44.17518537954083 + 21.519031015313644im
46.268985227485786 + 22.714330903186568im
48.56016336779595 + 23.793898215458338im
51.05888655325074 + 24.72700694583898im
53.77246896312163 + 25.476543079954517im
56.70355950060415 + 25.998330763384633im
59.84773739207049 + 26.24076058881569im
63.190453797196035 + 26.14499008634341im
66.70334482018349 + 25.646092050519705im
70.34010794268791 + 24.675624499731512im
74.03240249564492 + 23.166139383856887im
77.68660476861315 + 21.058056000485198im
81.1826623074032 + 18.30899471873124im
84.37659770117618 + 14.905006097675882im
87.10815060600405 + 10.87214755385084im
89.21431911844579 + 6.285775198393944im
90.54801948536235 + 1.274229765328963im
90.99899435723958 - 3.98604719576045im
90.51228463439412 - 9.285115485147406im
89.0991428309111 - 14.402048806974191im
86.83689044453345 - 19.13064111433845im
83.85749626958001 - 23.302230515836985im
80.3281091373323 - 26.80055693432319im
76.42879617945353 - 29.56639918945558im
72.33259583171032 - 31.59293645482556im
68.19119113867072 - 32.91494729786013im
64.1271995833842 - 33.59554216233609im
60.23226209931596 - 33.71344609729111im
56.56921027606804 - 33.35262227756483im
53.17648829329211 - 32.594866397915645im
50.073366700958545 - 31.515209524730867im
47.26498952560592 - 30.179574622600292im
44.7467485622348 - 28.64403524239253im
42.50780321240081 - 26.955093531668872im
40.533759600823096 - 25.15052775595335im
38.808619187595006 - 23.26049692880071im
37.316139811366355 - 21.308704762955454im
36.040749476792506 - 19.31350984285817im
34.96813440621031 - 17.288926336040422im
34.085599197856595 - 15.24549577013128im
33.38227416885074 - 13.19103165578147im
32.8492255421152 - 11.131250203544399im
32.47950865176961 - 9.070305883591256im
32.26819248573668 - 7.011252744195013im
32.21237498414826 - 4.956452970168474im
32.311201803600696 - 2.907954231045448im
32.56589597589756 - 0.867857633997107im
32.97980129077996 + 1.1613010037414717im
33.55843755146286 + 3.1761320549187038im
34.30956022151564 + 5.171907829446143im
35.24320933844001 + 7.141982051295654im
36.37172152580032 + 9.077077517524582im
37.70966265440033 + 10.964402194343117im
39.27361481309306 + 12.786551909537817im
41.081716912250734 + 14.520161408266487im
43.15281063185713 + 16.13428139698378im
45.5049810980715 + 17.588498430120776im
48.153207771199995 + 18.83089474888296im
51.105769623569955 + 19.79609173278366im
54.359015895094245 + 20.403863875943866im
57.89019364348241 + 20.55917324658445im
61.64834321234449 + 20.154940100533207im
65.54400695195713 + 19.0793113945152im
69.4397936348226 + 17.22929556321476im
73.14562085598499 + 14.531824612298815im
76.42406846623626 + 10.970903955771414im
79.01123285746979 + 6.615328957728786im
80.65488097406877 + 1.6368077754115464im
81.16397738627133 - 3.6933880529357936im
80.45480053894681 - 9.036110002991071im
78.57535457849632 - 14.03934967400366im
75.69664816495418 - 18.39921214327932im
72.07404293013208 - 21.905674681204605im
67.99462913558698 - 24.459982296439165im
63.72937244114111 - 26.06426546351591im
59.501972168945514 - 26.794081936179357im
55.47662736217063 - 26.766695327282097im
51.7601996917706 - 26.114088089873153im
48.4122324372933 - 24.964382942952085im
45.45740336881377 - 23.431456145425933im
42.89713628944627 - 21.610740811724163im
40.71896140751659 - 19.578948593209187im
38.90338859507602 - 17.395880487320838im
37.42862236758273 - 15.10710388489351im
36.273624707878184 - 12.746789687404423im
35.420013716360565 - 10.340364206656957im
34.85319362252232 - 7.906853191184392im
34.563006715379714 - 5.460920376070425im
34.544104934665384 - 3.0146681068157077im
34.7961633584327 - 0.5793002509100441im
35.323995675422196 + 1.833234758028626im
36.137574920969676 + 4.208490569201017im
37.25190097413474 + 6.527518454629834im
38.68657711791902 + 8.764464552711875im
40.46484672294003 + 10.883630558623546im
42.611682622726015 + 12.835909049842737im
45.15030710602959 + 14.554643302032632im
48.09626628027324 + 15.951273254105953im
51.44797408260769 + 16.911738104962023im
55.17271076391222 + 17.295644870404296im
59.18788877631705 + 16.941691861967602im
63.33973226043927 + 15.684317931416288im
67.38599457465102 + 13.386615503860856im
70.99525586926404 + 9.990531413875614im
73.77864222721944 + 5.574749948372853im
75.3627642848723 + 0.39552589634454816im
75.49023606326853 - 5.122154683556519im
74.10640095473639 - 10.460106910474787im
71.38444152775554 - 15.12721987584649im
67.67215701144617 - 18.76986633176183im
63.390356353503535 - 21.22400966244547im
58.934272637802465 - 22.499933351733066im
54.61331779315855 - 22.72610431804528im
50.6342074268024 - 22.086556592366634im
47.11317486531194 - 20.773168275971386im
44.10000624216752 - 18.958205524614375im
41.6022717108404 - 16.78327017069661im
39.60464293385144 - 14.358394041757016im
38.08239007717902 - 11.766123815414286im
37.01001287380316 - 9.067377035385261im
36.36640492543821 - 6.307448282475558im
36.13777280156404 - 3.521566504559245im
36.31917217879795 - 0.7399698497831474im
36.9151584995031 + 2.007250817724345im
37.9397122167285 + 4.685154448517754im
39.41525479099664 + 7.248365817812151im
41.37015931921801 + 9.63451680102999im
43.83361597328877 + 11.756550869503796im
46.82602530353689 + 13.494350669280344im
50.3424357210408 + 14.687542402378241im
54.32656571449832 + 15.133967003126072im
58.63521600139237 + 14.602279392952651im
62.999928468718196 + 12.8707831954963im
67.00618455977012 + 9.802287815755445im
70.12468328086582 + 5.446931397147747im
71.82443165501864 + 0.12855506336833547im
71.75029613173871 - 5.55916067984334im
69.87581640069682 - 10.890908192728848im
66.52479853987386 - 15.228696187491167im
62.24213064658913 - 18.193939975932146im
57.60449365923328 - 19.705612046692384im
53.079586534992984 - 19.903805599000673im
48.97515797154495 - 19.03627724090075im
45.4550185678916 - 17.368070880986377im
42.58198581247684 - 15.13215557269768im
40.36057548365688 - 12.5128535887243im
38.76892915247439 - 9.647810303055566im
37.77930101634119 - 6.637772849063992im
37.369897755905946 - 3.5584207589152395im
37.531049895067326 - 0.47204401976465216im
38.26772682511513 + 2.561173680658596im
39.599183948823004 + 5.471606718251854im
41.55521559768377 + 8.167479457484083im
44.16696146593163 + 10.52052487391659im
47.44842816315107 + 12.351108231007819im
51.36343489104815 + 13.417712854339992im
55.773952968939575 + 13.422927746536022im
60.375329633060716 + 12.057694181766626im
64.64854480669916 + 9.108021831044253im
67.89390832179944 + 4.620448798399382im
69.41122804884407 - 0.9526189256746102im
68.79397613699624 - 6.7746011249088065im
66.15006090639065 - 11.887370663471387im
62.057645948219765 - 15.56840101124672im
57.29057854029102 - 17.529618870444555im
52.53419074408458 - 17.869186415371065im
48.24878786112515 - 16.89373092026736im
44.674801078189994 - 14.955997483126412im
41.90072729352926 - 12.365590065780287im
39.93365634658884 - 9.361761929425894im
38.74989076148655 - 6.119683183384437im
38.32501384949 - 2.7694396000076495im
38.64916002784199 + 0.5819843055317386im
39.73235992405087 + 3.8283901665056446im
41.60164436302411 + 6.841145962630474im
44.28768179455945 + 9.444131036814357im
47.79441741765774 + 11.388761686423425im
52.04202359776457 + 12.339293092928468im
56.77798667662953 + 11.894816646801758im
61.47828464551569 + 9.6927332949238im
65.32204133646763 + 5.6256525000763755im
67.37358727600122 + 0.10047062651163903im
67.00174752189068 - 5.89683889515411im
64.26834815887221 - 11.135476592887228im
59.908376301180375 - 14.688140824681295im
54.914075242137564 - 16.23853834978358im
50.11475803795445 - 15.982343923228868im
46.01366408762405 - 14.346924348556664im
42.83530714819972 - 11.771598365640719im
40.63902887153646 - 8.612509843565116im
39.4144848718409 - 5.132262400294574im
39.13993872220411 - 1.5262872253077802im
39.81037557385758 + 2.0399731134858956im
41.44405350514164 + 5.391290415691525im
44.06893033743329 + 8.30101881893483im
47.68090920449703 + 10.450263987423035im
52.15841096907765 + 11.404515216331733im
57.126302657057025 + 10.654901171016848im
61.81920651296958 + 7.802705250313513im
65.1145694158811 + 2.916170959406813im
65.94534417746091 - 3.1519934691684526im
63.96051927477149 - 8.930745576158168im
59.80697418502453 - 13.059335520256989im
54.689659556675196 - 14.925166556609646im
49.706851483360445 - 14.674005367700405im
45.53123030167709 - 12.82330085641674im
42.45347044931912 - 9.923581844703225im
40.54730725709515 - 6.416134835705558im
39.80584363896854 - 2.625393108684647im
40.217661997616474 + 1.1939018106331092im
41.7940743725563 + 4.794177542696858im
44.5555886344363 + 7.868604302224252im
48.46808440168744 + 9.989016161494266im
53.305878758803736 + 10.58202063206926im
58.44550101681491 + 9.03456041175199im
62.727877159131864 + 5.052270042678715im
64.72774852105043 - 0.8037502294610374im
63.588696385342715 - 6.968505513781692im
59.72914939145777 - 11.640526190508403im
54.52601657569472 - 13.826448827220265im
49.37711296394449 - 13.57922378009619im
45.151597562801186 - 11.509384918301498im
42.21408694514051 - 8.291738786218714im
40.65416120065455 - 4.463228917280359im
40.471431720316716 - 0.42374530216395817im
41.66664681815113 + 3.4852089410316314im
44.25281015559382 + 6.881802869864547im
48.18497516342506 + 9.248484391307795im
53.18066572718469 + 9.889147606907153im
58.4387642107098 + 8.076648082936401im
62.48466009489676 + 3.5725754967658996im
63.668288050144504 - 2.6702629260799036im
61.36870187666423 - 8.57325358525664im
56.60254263283856 - 12.231522846771366im
51.14863928431011 - 13.032443617118266im
46.39363524875723 - 11.460690383207117im
